"Plot Title: 20381837"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20381837, SEN S/N: 20381837)","RH, % (LGR S/N: 20381837, SEN S/N: 20381837)","Coupler Detached (LGR S/N: 20381837)","Coupler Attached (LGR S/N: 20381837)","Host Connected (LGR S/N: 20381837)","Stopped (LGR S/N: 20381837)","End Of File (LGR S/N: 20381837)"
454,05/24/19 11:45:00 PM,22.729,90.579,,,,,
455,05/24/19 11:50:00 PM,22.681,90.649,,,,,
456,05/24/19 11:55:00 PM,22.609,90.795,,,,,
457,05/25/19 12:00:00 AM,22.561,90.865,,,,,
458,05/25/19 12:05:00 AM,22.513,90.962,,,,,
459,05/25/19 12:10:00 AM,22.465,91.086,,,,,
460,05/25/19 12:15:00 AM,22.393,91.177,,,,,
461,05/25/19 12:20:00 AM,22.345,91.301,,,,,
462,05/25/19 12:25:00 AM,22.298,91.398,,,,,
463,05/25/19 12:30:00 AM,22.250,91.494,,,,,
464,05/25/19 12:35:00 AM,22.202,91.618,,,,,
465,05/25/19 12:40:00 AM,22.154,91.687,,,,,
466,05/25/19 12:45:00 AM,22.106,91.730,,,,,
467,05/25/19 12:50:00 AM,22.058,91.853,,,,,
468,05/25/19 12:55:00 AM,22.011,91.949,,,,,
469,05/25/19 01:00:00 AM,21.987,92.024,,,,,
470,05/25/19 01:05:00 AM,21.939,92.121,,,,,
471,05/25/19 01:10:00 AM,21.891,92.136,,,,,
472,05/25/19 01:15:00 AM,21.843,92.232,,,,,
473,05/25/19 01:20:00 AM,21.819,92.334,,,,,
474,05/25/19 01:25:00 AM,21.772,92.376,,,,,
475,05/25/19 01:30:00 AM,21.724,92.471,,,,,
476,05/25/19 01:35:00 AM,21.700,92.546,,,,,
477,05/25/19 01:40:00 AM,21.652,92.642,,,,,
478,05/25/19 01:45:00 AM,21.604,92.710,,,,,
479,05/25/19 01:50:00 AM,21.581,92.758,,,,,
480,05/25/19 01:55:00 AM,21.533,92.827,,,,,
481,05/25/19 02:00:00 AM,21.485,92.895,,,,,
482,05/25/19 02:05:00 AM,21.437,92.991,,,,,
483,05/25/19 02:10:00 AM,21.413,93.065,,,,,
484,05/25/19 02:15:00 AM,21.366,93.134,,,,,
485,05/25/19 02:20:00 AM,21.342,93.181,,,,,
486,05/25/19 02:25:00 AM,21.294,93.250,,,,,
487,05/25/19 02:30:00 AM,21.246,93.318,,,,,
488,05/25/19 02:35:00 AM,21.223,93.392,,,,,
489,05/25/19 02:40:00 AM,21.175,93.460,,,,,
490,05/25/19 02:45:00 AM,21.151,93.561,,,,,
491,05/25/19 02:50:00 AM,21.127,93.635,,,,,
492,05/25/19 02:55:00 AM,21.079,93.677,,,,,
493,05/25/19 03:00:00 AM,21.056,93.751,,,,,
494,05/25/19 03:05:00 AM,21.032,93.798,,,,,
495,05/25/19 03:10:00 AM,20.984,93.893,,,,,
496,05/25/19 03:15:00 AM,20.984,93.946,,,,,
497,05/25/19 03:20:00 AM,20.936,93.987,,,,,
498,05/25/19 03:25:00 AM,20.913,94.034,,,,,
499,05/25/19 03:30:00 AM,20.889,94.082,,,,,
500,05/25/19 03:35:00 AM,20.841,94.149,,,,,
501,05/25/19 03:40:00 AM,20.817,94.223,,,,,
502,05/25/19 03:45:00 AM,20.793,94.297,,,,,
503,05/25/19 03:50:00 AM,20.746,94.365,,,,,
504,05/25/19 03:55:00 AM,20.722,94.385,,,,,
505,05/25/19 04:00:00 AM,20.674,94.426,,,,,
506,05/25/19 04:05:00 AM,20.650,94.500,,,,,
507,05/25/19 04:10:00 AM,20.603,94.540,,,,,
508,05/25/19 04:15:00 AM,20.579,94.614,,,,,
509,05/25/19 04:20:00 AM,20.555,94.687,,,,,
510,05/25/19 04:25:00 AM,20.507,94.728,,,,,
511,05/25/19 04:30:00 AM,20.460,94.796,,,,,
512,05/25/19 04:35:00 AM,20.436,94.842,,,,,
513,05/25/19 04:40:00 AM,20.412,94.916,,,,,
514,05/25/19 04:45:00 AM,20.365,95.009,,,,,
515,05/25/19 04:50:00 AM,20.365,95.009,,,,,
516,05/25/19 04:55:00 AM,20.317,95.103,,,,,
517,05/25/19 05:00:00 AM,20.269,95.117,,,,,
518,05/25/19 05:05:00 AM,20.246,95.137,,,,,
519,05/25/19 05:10:00 AM,20.198,95.125,,,,,
520,05/25/19 05:15:00 AM,20.150,95.271,,,,,
521,05/25/19 05:20:00 AM,20.126,95.318,,,,,
522,05/25/19 05:25:00 AM,20.103,95.417,,,,,
523,05/25/19 05:30:00 AM,20.079,95.464,,,,,
524,05/25/19 05:35:00 AM,20.031,95.504,,,,,
525,05/25/19 05:40:00 AM,20.007,95.498,,,,,
526,05/25/19 05:45:00 AM,19.960,95.539,,,,,
527,05/25/19 05:50:00 AM,19.936,95.638,,,,,
528,05/25/19 05:55:00 AM,19.888,95.731,,,,,
529,05/25/19 06:00:00 AM,19.841,95.718,,,,,
530,05/25/19 06:05:00 AM,19.817,95.738,,,,,
531,05/25/19 06:10:00 AM,19.793,95.732,,,,,
532,05/25/19 06:15:00 AM,19.746,95.799,,,,,
533,05/25/19 06:20:00 AM,19.698,95.813,,,,,
534,05/25/19 06:25:00 AM,19.674,95.885,,,,,
535,05/25/19 06:30:00 AM,19.627,95.899,,,,,
536,05/25/19 06:35:00 AM,19.603,95.919,,,,,
537,05/25/19 06:40:00 AM,19.555,96.012,,,,,
538,05/25/19 06:45:00 AM,19.532,96.058,,,,,
539,05/25/19 06:50:00 AM,19.484,96.098,,,,,
540,05/25/19 06:55:00 AM,19.460,96.197,,,,,
541,05/25/19 07:00:00 AM,19.460,96.302,,,,,
542,05/25/19 07:05:00 AM,19.460,96.406,,,,,
543,05/25/19 07:10:00 AM,19.460,96.485,,,,,
544,05/25/19 07:15:00 AM,19.460,96.563,,,,,
545,05/25/19 07:20:00 AM,19.484,96.622,,,,,
546,05/25/19 07:25:00 AM,19.508,96.681,,,,,
547,05/25/19 07:30:00 AM,19.555,96.746,,,,,
548,05/25/19 07:35:00 AM,19.579,96.699,,,,,
549,05/25/19 07:40:00 AM,19.651,96.692,,,,,
550,05/25/19 07:45:00 AM,19.698,96.626,,,,,
551,05/25/19 07:50:00 AM,19.770,96.488,,,,,
552,05/25/19 07:55:00 AM,19.841,96.296,,,,,
553,05/25/19 08:00:00 AM,19.912,96.105,,,,,
554,05/25/19 08:05:00 AM,20.007,95.920,,,,,
555,05/25/19 08:10:00 AM,20.126,95.766,,,,,
556,05/25/19 08:15:00 AM,20.246,95.665,,,,,
557,05/25/19 08:20:00 AM,20.388,95.597,,,,,
558,05/25/19 08:25:00 AM,20.531,95.581,,,,,
559,05/25/19 08:30:00 AM,20.674,95.565,,,,,
560,05/25/19 08:35:00 AM,20.841,95.582,,,,,
561,05/25/19 08:40:00 AM,21.008,95.599,,,,,
562,05/25/19 08:45:00 AM,21.175,95.589,,,,,
563,05/25/19 08:50:00 AM,21.366,95.612,,,,,
564,05/25/19 08:55:00 AM,21.557,95.635,,,,,
565,05/25/19 09:00:00 AM,21.772,95.637,,,,,
566,05/25/19 09:05:00 AM,21.963,95.607,,,,,
567,05/25/19 09:10:00 AM,22.154,95.523,,,,,
568,05/25/19 09:15:00 AM,22.345,95.413,,,,,
569,05/25/19 09:20:00 AM,22.561,95.362,,,,,
570,05/25/19 09:25:00 AM,22.753,95.251,,,,,
571,05/25/19 09:30:00 AM,22.920,95.080,,,,,
572,05/25/19 09:35:00 AM,23.112,94.968,,,,,
573,05/25/19 09:40:00 AM,23.280,94.797,,,,,
574,05/25/19 09:45:00 AM,23.472,94.631,,,,,
575,05/25/19 09:50:00 AM,23.689,94.417,,,,,
576,05/25/19 09:55:00 AM,23.881,94.143,,,,,
577,05/25/19 10:00:00 AM,24.146,93.940,,,,,
578,05/25/19 10:05:00 AM,24.388,93.757,,,,,
579,05/25/19 10:10:00 AM,24.677,93.532,,,,,
580,05/25/19 10:15:00 AM,24.968,93.170,,,,,
581,05/25/19 10:20:00 AM,25.331,92.960,,,,,
582,05/25/19 10:25:00 AM,25.720,92.401,,,,,
583,05/25/19 10:30:00 AM,26.158,91.686,,,,,
584,05/25/19 10:35:00 AM,26.573,91.042,,,,,
585,05/25/19 10:40:00 AM,26.891,90.427,,,,,
586,05/25/19 10:45:00 AM,27.186,89.970,,,,,
587,05/25/19 10:50:00 AM,27.579,89.255,,,,,
588,05/25/19 10:55:00 AM,27.924,88.104,,,,,
589,05/25/19 11:00:00 AM,28.221,87.130,,,,,
590,05/25/19 11:05:00 AM,28.593,86.366,,,,,
591,05/25/19 11:10:00 AM,28.990,85.460,,,,,
592,05/25/19 11:15:00 AM,29.389,84.148,,,,,
593,05/25/19 11:20:00 AM,29.590,83.962,,,,,
594,05/25/19 11:25:00 AM,29.615,83.450,,,,,
595,05/25/19 11:30:00 AM,29.715,82.953,,,,,
596,05/25/19 11:35:00 AM,29.740,82.814,,,,,
597,05/25/19 11:40:00 AM,29.765,82.444,,,,,
598,05/25/19 11:45:00 AM,29.815,82.165,,,,,
599,05/25/19 11:50:00 AM,29.991,81.594,,,,,
600,05/25/19 11:55:00 AM,30.066,81.581,,,,,
601,05/25/19 12:00:00 PM,30.142,80.957,,,,,
602,05/25/19 12:05:00 PM,30.217,80.390,,,,,
603,05/25/19 12:10:00 PM,30.192,80.618,,,,,
604,05/25/19 12:15:00 PM,30.192,80.472,,,,,
605,05/25/19 12:20:00 PM,30.268,80.312,,,,,
606,05/25/19 12:25:00 PM,30.469,79.183,,,,,
607,05/25/19 12:30:00 PM,30.824,75.976,,,,,
608,05/25/19 12:35:00 PM,31.153,76.041,,,,,
609,05/25/19 12:40:00 PM,31.357,76.586,,,,,
610,05/25/19 12:45:00 PM,31.535,77.038,,,,,
611,05/25/19 12:50:00 PM,31.765,76.697,,,,,
612,05/25/19 12:55:00 PM,31.970,75.783,,,,,
613,05/25/19 01:00:00 PM,32.047,76.007,,,,,
614,05/25/19 01:05:00 PM,32.073,75.564,,,,,
615,05/25/19 01:10:00 PM,31.996,75.639,,,,,
616,05/25/19 01:15:00 PM,31.919,75.504,,,,,
617,05/25/19 01:20:00 PM,31.791,75.569,,,,,
618,05/25/19 01:25:00 PM,31.663,75.873,,,,,
619,05/25/19 01:30:00 PM,31.510,76.319,,,,,
620,05/25/19 01:35:00 PM,31.433,75.828,,,,,
621,05/25/19 01:40:00 PM,31.459,76.130,,,,,
622,05/25/19 01:45:00 PM,31.535,75.698,,,,,
623,05/25/19 01:50:00 PM,31.561,75.495,,,,,
624,05/25/19 01:55:00 PM,31.535,75.758,,,,,
625,05/25/19 02:00:00 PM,31.408,76.091,,,,,
626,05/25/19 02:05:00 PM,31.306,76.190,,,,,
627,05/25/19 02:10:00 PM,31.357,74.139,,,,,
628,05/25/19 02:15:00 PM,31.535,72.458,,,,,
629,05/25/19 02:20:00 PM,31.714,72.492,,,,,
630,05/25/19 02:25:00 PM,31.842,72.546,,,,,
631,05/25/19 02:30:00 PM,31.996,72.544,,,,,
632,05/25/19 02:35:00 PM,32.227,71.042,,,,,
633,05/25/19 02:40:00 PM,32.433,71.960,,,,,
634,05/25/19 02:45:00 PM,32.484,72.908,,,,,
635,05/25/19 02:50:00 PM,32.484,72.635,,,,,
636,05/25/19 02:55:00 PM,32.433,72.989,,,,,
637,05/25/19 03:00:00 PM,32.355,73.034,,,,,
638,05/25/19 03:05:00 PM,32.253,73.196,,,,,
639,05/25/19 03:10:00 PM,32.175,73.031,,,,,
640,05/25/19 03:15:00 PM,32.124,72.749,,,,,
641,05/25/19 03:20:00 PM,32.098,72.745,,,,,
642,05/25/19 03:25:00 PM,32.073,72.165,,,,,
643,05/25/19 03:30:00 PM,32.098,72.079,,,,,
644,05/25/19 03:35:00 PM,32.175,71.457,,,,,
645,05/25/19 03:40:00 PM,32.330,68.894,,,,,
646,05/25/19 03:45:00 PM,32.562,68.996,,,,,
647,05/25/19 03:50:00 PM,32.717,70.278,,,,,
648,05/25/19 03:55:00 PM,32.794,70.749,,,,,
649,05/25/19 04:00:00 PM,32.768,70.775,,,,,
650,05/25/19 04:05:00 PM,32.794,70.536,,,,,
651,05/25/19 04:10:00 PM,32.768,70.897,,,,,
652,05/25/19 04:15:00 PM,32.691,71.582,,,,,
653,05/25/19 04:20:00 PM,32.510,72.125,,,,,
654,05/25/19 04:25:00 PM,32.381,71.282,,,,,
655,05/25/19 04:30:00 PM,32.381,70.034,,,,,
656,05/25/19 04:35:00 PM,32.433,70.104,,,,,
657,05/25/19 04:40:00 PM,32.484,68.615,,,,,
658,05/25/19 04:45:00 PM,32.587,68.142,,,,,
659,05/25/19 04:50:00 PM,32.691,68.651,,,,,
660,05/25/19 04:55:00 PM,32.742,68.414,,,,,
661,05/25/19 05:00:00 PM,32.846,68.033,,,,,
662,05/25/19 05:05:00 PM,32.898,68.380,,,,,
663,05/25/19 05:10:00 PM,32.949,68.819,,,,,
664,05/25/19 05:15:00 PM,32.975,68.793,,,,,
665,05/25/19 05:20:00 PM,32.975,68.763,,,,,
666,05/25/19 05:25:00 PM,32.949,68.973,,,,,
667,05/25/19 05:30:00 PM,32.924,69.551,,,,,
668,05/25/19 05:35:00 PM,32.846,70.454,,,,,
669,05/25/19 05:40:00 PM,32.742,70.313,,,,,
670,05/25/19 05:45:00 PM,32.587,70.833,,,,,
671,05/25/19 05:50:00 PM,32.407,71.014,,,,,
672,05/25/19 05:55:00 PM,32.227,71.527,,,,,
673,05/25/19 06:00:00 PM,32.073,72.226,,,,,
674,05/25/19 06:05:00 PM,31.893,72.827,,,,,
675,05/25/19 06:10:00 PM,31.740,72.949,,,,,
676,05/25/19 06:15:00 PM,31.586,73.492,,,,,
677,05/25/19 06:20:00 PM,31.433,73.523,,,,,
678,05/25/19 06:25:00 PM,31.306,73.859,,,,,
679,05/25/19 06:30:00 PM,31.179,73.895,,,,,
680,05/25/19 06:35:00 PM,31.052,73.991,,,,,
681,05/25/19 06:40:00 PM,30.950,74.450,,,,,
682,05/25/19 06:45:00 PM,30.849,74.849,,,,,
683,05/25/19 06:50:00 PM,30.722,75.182,,,,,
684,05/25/19 06:55:00 PM,30.621,75.520,,,,,
685,05/25/19 07:00:00 PM,30.495,75.763,,,,,
686,05/25/19 07:05:00 PM,30.394,75.891,,,,,
687,05/25/19 07:10:00 PM,30.268,76.045,,,,,
688,05/25/19 07:15:00 PM,30.142,76.405,,,,,
689,05/25/19 07:20:00 PM,29.991,76.701,,,,,
690,05/25/19 07:25:00 PM,29.865,77.119,,,,,
691,05/25/19 07:30:00 PM,29.715,77.354,,,,,
692,05/25/19 07:35:00 PM,29.565,77.559,,,,,
693,05/25/19 07:40:00 PM,29.414,77.911,,,,,
694,05/25/19 07:45:00 PM,29.290,78.355,,,,,
695,05/25/19 07:50:00 PM,29.140,78.676,,,,,
696,05/25/19 07:55:00 PM,28.990,78.938,,,,,
697,05/25/19 08:00:00 PM,28.816,79.107,,,,,
698,05/25/19 08:05:00 PM,28.667,79.338,,,,,
699,05/25/19 08:10:00 PM,28.518,79.802,,,,,
700,05/25/19 08:15:00 PM,28.369,80.033,,,,,
701,05/25/19 08:20:00 PM,28.221,80.379,,,,,
702,05/25/19 08:25:00 PM,28.048,80.719,,,,,
703,05/25/19 08:30:00 PM,27.899,81.005,,,,,
704,05/25/19 08:35:00 PM,27.751,81.349,,,,,
705,05/25/19 08:40:00 PM,27.604,81.634,,,,,
706,05/25/19 08:45:00 PM,27.456,81.890,,,,,
707,05/25/19 08:50:00 PM,27.308,82.203,,,,,
708,05/25/19 08:55:00 PM,27.161,82.429,,,,,
709,05/25/19 09:00:00 PM,27.038,82.832,,,,,
710,05/25/19 09:05:00 PM,26.940,82.896,,,,,
711,05/25/19 09:10:00 PM,26.818,83.127,,,,,
712,05/25/19 09:15:00 PM,26.720,83.447,,,,,
713,05/25/19 09:20:00 PM,26.598,83.734,,,,,
714,05/25/19 09:25:00 PM,26.500,83.883,,,,,
715,05/25/19 09:30:00 PM,26.378,84.054,,,,,
716,05/25/19 09:35:00 PM,26.280,84.316,,,,,
717,05/25/19 09:40:00 PM,26.158,84.487,,,,,
718,05/25/19 09:45:00 PM,26.061,84.692,,,,,
719,05/25/19 09:50:00 PM,25.939,84.863,,,,,
720,05/25/19 09:55:00 PM,25.841,85.123,,,,,
721,05/25/19 10:00:00 PM,25.744,85.327,,,,,
722,05/25/19 10:05:00 PM,25.647,85.474,,,,,
723,05/25/19 10:10:00 PM,25.574,85.654,,,,,
724,05/25/19 10:15:00 PM,25.477,85.829,,,,,
725,05/25/19 10:20:00 PM,25.404,86.037,,,,,
726,05/25/19 10:25:00 PM,25.331,86.189,,,,,
727,05/25/19 10:30:00 PM,25.258,86.284,,,,,
728,05/25/19 10:35:00 PM,25.186,86.547,,,,,
729,05/25/19 10:40:00 PM,25.137,86.676,,,,,
730,05/25/19 10:45:00 PM,25.065,86.855,,,,,
731,05/25/19 10:50:00 PM,25.016,86.956,,,,,
732,05/25/19 10:55:00 PM,24.944,87.106,,,,,
733,05/25/19 11:00:00 PM,24.871,87.284,,,,,
734,05/25/19 11:05:00 PM,24.798,87.407,,,,,
735,05/25/19 11:10:00 PM,24.726,87.557,,,,,
736,05/25/19 11:15:00 PM,24.677,87.685,,,,,
737,05/25/19 11:20:00 PM,24.581,87.801,,,,,
738,05/25/19 11:25:00 PM,24.508,87.979,,,,,
739,05/25/19 11:30:00 PM,24.412,88.067,,,,,
740,05/25/19 11:35:00 PM,24.339,88.299,,,,,
741,05/25/19 11:40:00 PM,24.267,88.393,,,,,
742,05/25/19 11:45:00 PM,24.195,88.569,,,,,
743,05/25/19 11:50:00 PM,24.122,88.746,,,,,
744,05/25/19 11:55:00 PM,24.050,88.867,,,,,
745,05/26/19 12:00:00 AM,23.978,88.987,,,,,
746,05/26/19 12:05:00 AM,23.905,89.108,,,,,
747,05/26/19 12:10:00 AM,23.857,89.234,,,,,
748,05/26/19 12:15:00 AM,23.785,89.382,,,,,
749,05/26/19 12:20:00 AM,23.713,89.557,,,,,
750,05/26/19 12:25:00 AM,23.665,89.656,,,,,
751,05/26/19 12:30:00 AM,23.617,89.754,,,,,
752,05/26/19 12:35:00 AM,23.545,89.874,,,,,
753,05/26/19 12:40:00 AM,23.497,89.972,,,,,
754,05/26/19 12:45:00 AM,23.424,90.119,,,,,
755,05/26/19 12:50:00 AM,23.376,90.217,,,,,
756,05/26/19 12:55:00 AM,23.328,90.315,,,,,
757,05/26/19 01:00:00 AM,23.256,90.461,,,,,
758,05/26/19 01:05:00 AM,23.208,90.559,,,,,
759,05/26/19 01:10:00 AM,23.136,90.623,,,,,
760,05/26/19 01:15:00 AM,23.088,90.721,,,,,
761,05/26/19 01:20:00 AM,23.040,90.845,,,,,
762,05/26/19 01:25:00 AM,22.992,90.943,,,,,
763,05/26/19 01:30:00 AM,22.944,91.094,,,,,
764,05/26/19 01:35:00 AM,22.896,91.137,,,,,
765,05/26/19 01:40:00 AM,22.872,91.240,,,,,
766,05/26/19 01:45:00 AM,22.824,91.337,,,,,
767,05/26/19 01:50:00 AM,22.776,91.434,,,,,
768,05/26/19 01:55:00 AM,22.753,91.536,,,,,
769,05/26/19 02:00:00 AM,22.705,91.579,,,,,
770,05/26/19 02:05:00 AM,22.657,91.676,,,,,
771,05/26/19 02:10:00 AM,22.609,91.772,,,,,
772,05/26/19 02:15:00 AM,22.561,91.842,,,,,
773,05/26/19 02:20:00 AM,22.513,91.911,,,,,
774,05/26/19 02:25:00 AM,22.465,92.008,,,,,
775,05/26/19 02:30:00 AM,22.417,92.104,,,,,
776,05/26/19 02:35:00 AM,22.369,92.173,,,,,
777,05/26/19 02:40:00 AM,22.345,92.248,,,,,
778,05/26/19 02:45:00 AM,22.298,92.317,,,,,
779,05/26/19 02:50:00 AM,22.274,92.392,,,,,
780,05/26/19 02:55:00 AM,22.226,92.461,,,,,
781,05/26/19 03:00:00 AM,22.178,92.530,,,,,
782,05/26/19 03:05:00 AM,22.130,92.599,,,,,
783,05/26/19 03:10:00 AM,22.106,92.674,,,,,
784,05/26/19 03:15:00 AM,22.058,92.770,,,,,
785,05/26/19 03:20:00 AM,22.011,92.812,,,,,
786,05/26/19 03:25:00 AM,21.963,92.908,,,,,
787,05/26/19 03:30:00 AM,21.891,92.997,,,,,
788,05/26/19 03:35:00 AM,21.843,93.066,,,,,
789,05/26/19 03:40:00 AM,21.795,93.134,,,,,
790,05/26/19 03:45:00 AM,21.748,93.230,,,,,
791,05/26/19 03:50:00 AM,21.700,93.325,,,,,
792,05/26/19 03:55:00 AM,21.652,93.420,,,,,
793,05/26/19 04:00:00 AM,21.604,93.515,,,,,
794,05/26/19 04:05:00 AM,21.557,93.557,,,,,
795,05/26/19 04:10:00 AM,21.509,93.678,,,,,
796,05/26/19 04:15:00 AM,21.461,93.747,,,,,
797,05/26/19 04:20:00 AM,21.413,93.815,,,,,
798,05/26/19 04:25:00 AM,21.366,93.909,,,,,
799,05/26/19 04:30:00 AM,21.342,93.983,,,,,
800,05/26/19 04:35:00 AM,21.294,94.051,,,,,
801,05/26/19 04:40:00 AM,21.246,94.119,,,,,
802,05/26/19 04:45:00 AM,21.223,94.167,,,,,
803,05/26/19 04:50:00 AM,21.175,94.234,,,,,
804,05/26/19 04:55:00 AM,21.127,94.302,,,,,
805,05/26/19 05:00:00 AM,21.056,94.390,,,,,
806,05/26/19 05:05:00 AM,21.008,94.431,,,,,
807,05/26/19 05:10:00 AM,20.960,94.499,,,,,
808,05/26/19 05:15:00 AM,20.913,94.567,,,,,
809,05/26/19 05:20:00 AM,20.865,94.661,,,,,
810,05/26/19 05:25:00 AM,20.817,94.702,,,,,
811,05/26/19 05:30:00 AM,20.746,94.789,,,,,
812,05/26/19 05:35:00 AM,20.698,94.804,,,,,
813,05/26/19 05:40:00 AM,20.650,94.898,,,,,
814,05/26/19 05:45:00 AM,20.603,94.965,,,,,
815,05/26/19 05:50:00 AM,20.555,95.058,,,,,
816,05/26/19 05:55:00 AM,20.507,95.126,,,,,
817,05/26/19 06:00:00 AM,20.460,95.166,,,,,
818,05/26/19 06:05:00 AM,20.436,95.239,,,,,
819,05/26/19 06:10:00 AM,20.388,95.254,,,,,
820,05/26/19 06:15:00 AM,20.341,95.373,,,,,
821,05/26/19 06:20:00 AM,20.293,95.440,,,,,
822,05/26/19 06:25:00 AM,20.246,95.481,,,,,
823,05/26/19 06:30:00 AM,20.222,95.501,,,,,
824,05/26/19 06:35:00 AM,20.174,95.594,,,,,
825,05/26/19 06:40:00 AM,20.126,95.634,,,,,
826,05/26/19 06:45:00 AM,20.103,95.734,,,,,
827,05/26/19 06:50:00 AM,20.079,95.833,,,,,
828,05/26/19 06:55:00 AM,20.079,95.938,,,,,
829,05/26/19 07:00:00 AM,20.055,95.985,,,,,
830,05/26/19 07:05:00 AM,20.055,96.037,,,,,
831,05/26/19 07:10:00 AM,20.055,96.090,,,,,
832,05/26/19 07:15:00 AM,20.055,96.169,,,,,
833,05/26/19 07:20:00 AM,20.079,96.254,,,,,
834,05/26/19 07:25:00 AM,20.079,96.254,,,,,
835,05/26/19 07:30:00 AM,20.126,96.292,,,,,
836,05/26/19 07:35:00 AM,20.174,96.279,,,,,
837,05/26/19 07:40:00 AM,20.198,96.232,,,,,
838,05/26/19 07:45:00 AM,20.269,96.146,,,,,
839,05/26/19 07:50:00 AM,20.317,96.026,,,,,
840,05/26/19 07:55:00 AM,20.388,95.887,,,,,
841,05/26/19 08:00:00 AM,20.460,95.721,,,,,
842,05/26/19 08:05:00 AM,20.555,95.640,,,,,
843,05/26/19 08:10:00 AM,20.650,95.559,,,,,
844,05/26/19 08:15:00 AM,20.770,95.484,,,,,
845,05/26/19 08:20:00 AM,20.889,95.409,,,,,
846,05/26/19 08:25:00 AM,21.032,95.393,,,,,
847,05/26/19 08:30:00 AM,21.175,95.377,,,,,
848,05/26/19 08:35:00 AM,21.366,95.426,,,,,
849,05/26/19 08:40:00 AM,21.533,95.469,,,,,
850,05/26/19 08:45:00 AM,21.724,95.492,,,,,
851,05/26/19 08:50:00 AM,21.915,95.541,,,,,
852,05/26/19 08:55:00 AM,22.130,95.570,,,,,
853,05/26/19 09:00:00 AM,22.369,95.632,,,,,
854,05/26/19 09:05:00 AM,22.609,95.587,,,,,
855,05/26/19 09:10:00 AM,22.800,95.556,,,,,
856,05/26/19 09:15:00 AM,23.016,95.505,,,,,
857,05/26/19 09:20:00 AM,23.232,95.400,,,,,
858,05/26/19 09:25:00 AM,23.400,95.256,,,,,
859,05/26/19 09:30:00 AM,23.569,95.085,,,,,
860,05/26/19 09:35:00 AM,23.761,95.027,,,,,
861,05/26/19 09:40:00 AM,23.978,94.975,,,,,
862,05/26/19 09:45:00 AM,24.195,94.788,,,,,
863,05/26/19 09:50:00 AM,24.412,94.519,,,,,
864,05/26/19 09:55:00 AM,24.677,94.236,,,,,
865,05/26/19 10:00:00 AM,24.968,93.875,,,,,
866,05/26/19 10:05:00 AM,25.258,93.378,,,,,
867,05/26/19 10:10:00 AM,25.574,93.102,,,,,
868,05/26/19 10:15:00 AM,25.866,92.820,,,,,
869,05/26/19 10:20:00 AM,26.231,92.609,,,,,
870,05/26/19 10:25:00 AM,26.622,92.156,,,,,
871,05/26/19 10:30:00 AM,27.014,91.646,,,,,
872,05/26/19 10:35:00 AM,27.431,91.028,,,,,
873,05/26/19 10:40:00 AM,27.924,90.145,,,,,
874,05/26/19 10:45:00 AM,28.394,88.690,,,,,
875,05/26/19 10:50:00 AM,28.941,87.266,,,,,
876,05/26/19 10:55:00 AM,29.315,86.586,,,,,
877,05/26/19 11:00:00 AM,29.590,85.680,,,,,
878,05/26/19 11:05:00 AM,29.941,84.728,,,,,
879,05/26/19 11:10:00 AM,30.293,83.366,,,,,
880,05/26/19 11:15:00 AM,30.571,82.645,,,,,
881,05/26/19 11:20:00 AM,30.672,82.029,,,,,
882,05/26/19 11:25:00 AM,30.798,81.328,,,,,
883,05/26/19 11:30:00 AM,31.103,79.989,,,,,
884,05/26/19 11:35:00 AM,31.331,79.860,,,,,
885,05/26/19 11:40:00 AM,31.331,79.742,,,,,
886,05/26/19 11:45:00 AM,31.230,79.663,,,,,
887,05/26/19 11:50:00 AM,31.230,79.192,,,,,
888,05/26/19 11:55:00 AM,31.408,78.964,,,,,
889,05/26/19 12:00:00 PM,31.484,78.626,,,,,
890,05/26/19 12:05:00 PM,31.433,78.290,,,,,
891,05/26/19 12:10:00 PM,31.357,78.423,,,,,
892,05/26/19 12:15:00 PM,31.281,78.702,,,,,
893,05/26/19 12:20:00 PM,31.255,78.520,,,,,
894,05/26/19 12:25:00 PM,31.281,78.496,,,,,
895,05/26/19 12:30:00 PM,31.433,77.373,,,,,
896,05/26/19 12:35:00 PM,31.535,76.473,,,,,
897,05/26/19 12:40:00 PM,31.637,77.088,,,,,
898,05/26/19 12:45:00 PM,31.791,76.374,,,,,
899,05/26/19 12:50:00 PM,32.021,76.360,,,,,
900,05/26/19 12:55:00 PM,32.150,76.147,,,,,
901,05/26/19 01:00:00 PM,32.124,76.142,,,,,
902,05/26/19 01:05:00 PM,32.047,75.888,,,,,
903,05/26/19 01:10:00 PM,31.816,75.903,,,,,
904,05/26/19 01:15:00 PM,31.535,76.592,,,,,
905,05/26/19 01:20:00 PM,31.306,76.933,,,,,
906,05/26/19 01:25:00 PM,31.128,77.194,,,,,
907,05/26/19 01:30:00 PM,31.001,77.494,,,,,
908,05/26/19 01:35:00 PM,30.950,77.484,,,,,
909,05/26/19 01:40:00 PM,30.900,77.533,,,,,
910,05/26/19 01:45:00 PM,30.874,77.409,,,,,
911,05/26/19 01:50:00 PM,30.773,76.915,,,,,
912,05/26/19 01:55:00 PM,30.722,77.142,,,,,
913,05/26/19 02:00:00 PM,30.722,76.816,,,,,
