"record_id","stem_id","installation","plot_id","date","cluster","tag","species","dbh","health","canopy","distance","azimuth","height","char","notes","scientific_name","functional_group","Genus","Species","Status","functional_group__1"
179,179,"blanding","h1",20170620,173,"1171","PITA",19.6,1,"d",9.1,145,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
180,180,"blanding","h1",20170620,174,"1180","QUNI",13.7,1,"c",9.7,144,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
181,181,"blanding","h1",20170620,174,"1178","QUNI",15.3,1,"c",10,143,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
182,182,"blanding","h1",20170620,174,"1179","QUNI",13,1,"c",9.5,142,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
183,183,"blanding","h1",20170620,175,"1175","QULA",3.4,0,"u",9.8,125,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
184,184,"blanding","h1",20170620,176,"1176","QULA",9.7,1,"i",9.8,120,9,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
185,185,"blanding","h1",20170620,177,"1177","PITA",19.2,1,"d",3.9,110,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
186,186,"blanding","h1",20170620,178,"1174","PITA",15.5,1,"c",7.7,117,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
187,187,"blanding","h1",20170620,179,"1172","PITA",14.1,1,"c",7.3,105,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
188,188,"blanding","h1",20170620,180,"1173","PITA",12.5,2,"c",7.4,93,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
189,189,"blanding","h1",20170620,181,"1184","PITA",17.8,1,"c",4,83,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
190,190,"blanding","h1",20170620,182,"1169","PITA",15.7,1,"c",1.2,37,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
191,191,"blanding","h1",20170620,183,"1167","PITA",23.3,1,"d",11.1,172,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
192,192,"blanding","h1",20170620,184,"1168","QUNI",3.3,1,"u",12,172,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
193,193,"blanding","h1",20170620,185,"1185","PITA",20.9,1,"c",7.7,80,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
194,194,"blanding","h1",20170620,186,"1186","PITA",22.6,1,"c",8.5,71,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
195,195,"blanding","h1",20170620,187,"1187","PITA",16.4,1,"c",9.6,62,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
196,196,"blanding","h1",20170620,188,"1188","PITA",27.5,1,"d",4,11,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
197,197,"blanding","h1",20170620,189,"1189","PITA",22.6,1,"c",5.6,10,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
198,198,"blanding","h1",20170620,190,"1191","PITA",17.1,1,"c",8.8,355,15.2,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
199,199,"blanding","h1",20170620,191,"1190","PITA",21.6,1,"d",7.1,351,17,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
200,200,"blanding","h1",20170620,192,"1194","QUNI",6,1,"u",7.2,340,6.1,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
201,201,"blanding","h1",20170620,193,"1193","QUNI",4,1,"u",7.4,338,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
202,202,"blanding","h1",20170620,194,"1192","QUNI",3.7,1,"u",7.7,338,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
203,203,"blanding","h1",20170620,195,"1195","QUNI",3.4,1,"u",7.8,323,NA,NA,NA,"Quercus nigra","tree","Quercus","nigra","native","tree"
204,204,"blanding","e1",20170614,196,"1093","PIPA",3.5,1,"u",9.6,39,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
205,205,"blanding","e1",20170614,197,"1053","PIPA",7.7,1,"i",11.1,39,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
206,206,"blanding","e1",20170614,198,"1082","PIPA",7.9,1,"i",12.3,41,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
207,207,"blanding","e1",20170614,199,"1065","QUHE",13.7,1,"i",7.6,17,9.6,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
208,208,"blanding","e1",20170614,200,"1077","PIPA",4.2,1,"u",10.4,17,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
209,209,"blanding","e1",20170614,200,"1085","PIPA",4.8,1,"u",10.4,17,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
210,210,"blanding","e1",20170614,201,"1078","PIPA",6.6,1,"i",11.5,21,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
211,211,"blanding","e1",20170614,202,"1072","PIPA",10.5,1,"i",12,12,8.7,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
212,212,"blanding","e1",20170614,203,"1092","PIPA",5.9,1,"u",11,2,5.8,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
213,213,"blanding","e1",20170614,204,"1086","DIVI",3.8,4,"u",8.15,345,NA,NA,NA,"Diospyros virginiana","tree","Diospyros","virginiana","native","tree"
214,214,"blanding","e1",20170614,205,"1094","QULA",4,1,"u",9.8,343,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
215,215,"blanding","e1",20170614,206,"1090","PICL",24.8,1,"d",8.9,336,13.5,NA,NA,"Pinus clausa","tree","Pinus","clausa","native","tree"
216,216,"blanding","e1",20170614,207,"1080","QUGE",9.3,1,"u",12,336,6,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
217,217,"blanding","e1",20170614,208,"117","DIVI",6,4,"u",9.1,324,NA,NA,NA,"Diospyros virginiana","tree","Diospyros","virginiana","native","tree"
218,218,"blanding","e1",20170614,209,"118","DIVI",3.8,4,"u",11.7,321,NA,NA,NA,"Diospyros virginiana","tree","Diospyros","virginiana","native","tree"
219,219,"blanding","e1",20170614,210,"1058","PIPA",3.7,1,"u",5.5,303,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
220,220,"blanding","e1",20170614,211,"1048","PIPA",3.8,1,"u",9.5,291,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
221,221,"blanding","e1",20170614,212,"1066","PICL",31.1,1,"d",12.3,289,NA,NA,NA,"Pinus clausa","tree","Pinus","clausa","native","tree"
222,222,"blanding","e1",20170614,213,"1073","PIPA",5.5,1,"i",10.3,283,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
223,223,"blanding","e1",20170614,214,"1049","PICL",25.5,1,"d",5.3,278,NA,NA,NA,"Pinus clausa","tree","Pinus","clausa","native","tree"
224,224,"blanding","e1",20170614,215,"1089","PIPA",3.6,1,"u",1.85,263,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
225,225,"blanding","e1",20170614,216,"1074","QULA",3.4,1,"u",11.5,264,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
226,226,"blanding","e1",20170614,217,"1060","PIPA",5.9,1,"i",4.65,241,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
227,227,"blanding","e1",20170614,218,"1061","QULA",3.3,2,"u",5.1,240,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
228,228,"blanding","e1",20170614,219,"1097","PIPA",7.2,1,"i",6.95,203,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
229,229,"blanding","e1",20170614,220,"1064","PIPA",6.2,1,"i",5.8,199,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
230,230,"blanding","e1",20170614,221,"1068","PIPA",4.8,1,"i",3.45,180,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
231,231,"blanding","e1",20170614,222,"1076","PIPA",4.9,1,"i",2.6,161,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
232,232,"blanding","e1",20170614,223,"1098","PICL",26.3,1,"d",9.3,175,NA,NA,NA,"Pinus clausa","tree","Pinus","clausa","native","tree"
233,233,"blanding","e1",20170614,224,"1070","QULA",3,2,"u",9.4,181,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
234,234,"blanding","e1",20170614,225,"1095","PIPA",6.8,1,"i",8.3,140,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
235,235,"blanding","e1",20170614,226,"1067","PIPA",4.2,1,"u",5,122,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
236,236,"blanding","e1",20170614,227,"1099","QULA",6.2,1,"i",5.9,121,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
237,237,"blanding","e1",20170614,227,"1057","QULA",4.5,2,"i",5.9,122,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
238,238,"blanding","e1",20170614,228,"1088","PIPA",5.3,1,"i",12,138,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
239,239,"blanding","e1",20170614,229,"1062","PIPA",5.4,1,"i",12,133,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
240,240,"blanding","e1",20170614,230,"1055","PIPA",3.4,2,"u",5.6,111,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
241,241,"blanding","e1",20170614,231,"116","QULA",5.6,0,"u",10.2,117,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
242,242,"blanding","e1",20170614,232,"1045","QUGE",6,1,"i",9.3,113,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
243,243,"blanding","e1",20170614,232,"1083","QUGE",6.3,1,"i",9.3,112,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
244,244,"blanding","e1",20170614,232,"1100","QUGE",4.3,1,"u",9.3,111,NA,NA,NA,"Quercus geminata","tree","Quercus","geminata","native","tree"
245,245,"blanding","e1",20170614,233,"1096","PICL",25.6,1,"d",5,97,NA,NA,NA,"Pinus clausa","tree","Pinus","clausa","native","tree"
246,246,"blanding","e1",20170614,234,"1035","PIPA",4.6,1,"u",7.35,93,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
247,247,"blanding","e1",20170614,235,"1075","QUHE",6.4,1,"u",9.9,99,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
248,248,"blanding","e1",20170614,236,"1071","QUHE",12.4,1,"c",11.1,98,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
249,249,"blanding","e1",20170614,237,"1069","QUHE",8.5,1,"i",11.7,94,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
250,250,"blanding","e1",20170614,238,"1047","QULA",3.4,2,"u",12.4,81,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
251,251,"blanding","e1",20170614,239,"1063","PIPA",4.8,1,"u",9.9,82,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
252,252,"blanding","e1",20170614,240,"1079","QULA",5.8,2,"u",8.1,77,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
253,253,"blanding","e1",20170614,241,"1059","QULA",3.6,2,"u",3.1,68,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
254,254,"blanding","e1",20170614,242,"1056","QUHE",3.8,1,"u",3.3,48,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
255,255,"blanding","e1",20170614,243,"1052","QUHE",10.5,1,"c",4.3,43,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
256,256,"blanding","e1",20170614,244,"1054","QUHE",17,1,"c",10.3,62,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
257,257,"blanding","e1",20170614,245,"1037","PICL",18.1,1,"c",5.4,14,NA,NA,NA,"Pinus clausa","tree","Pinus","clausa","native","tree"
258,258,"blanding","e1",20170614,246,"1051","PICL",26,1,"d",6.7,38,14.7,NA,NA,"Pinus clausa","tree","Pinus","clausa","native","tree"
259,259,"blanding","e1",20170614,247,"1091","PICL",28.8,1,"e",7.5,30,18.2,NA,NA,"Pinus clausa","tree","Pinus","clausa","native","tree"
260,260,"blanding","e1",20170614,248,"1087","PIPA",3.1,1,"u",8.25,38,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
261,261,"blanding","g1",20170615,248,"1101","PITA",16.9,1,"c",3.3,340,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
262,262,"blanding","g1",20170615,249,"1102","PITA",14.8,1,"c",4.5,347,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
263,263,"blanding","g1",20170615,250,"1103","PITA",22.7,1,"c",10.6,1,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
264,264,"blanding","g1",20170615,251,"1104","PITA",19,1,"c",12.4,360,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
265,265,"blanding","g1",20170615,252,"1105","PITA",13.6,1,"c",9,13,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
266,266,"blanding","g1",20170615,253,"1106","PITA",18,1,"c",5.95,15,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
267,267,"blanding","g1",20170615,254,"1107","PITA",15.6,1,"c",4.3,18,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
268,268,"blanding","g1",20170615,255,"1108","PITA",15.5,1,"c",12.1,24,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
269,269,"blanding","g1",20170615,256,"1109","PITA",17.3,1,"c",10.6,29,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
270,270,"blanding","g1",20170615,257,"1110","PITA",16.8,1,"c",12.4,35,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
271,271,"blanding","g1",20170615,258,"1111","PITA",14.8,1,"c",7.9,38,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
272,272,"blanding","g1",20170615,259,"1112","PITA",19.8,1,"c",6.2,45,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
273,273,"blanding","g1",20170615,260,"1113","PITA",16.4,1,"c",8.9,53,15.4,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
274,274,"blanding","g1",20170615,261,"1114","PITA",19,1,"c",11.8,59,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
275,275,"blanding","g1",20170615,262,"1115","PITA",19.4,1,"c",7.5,68,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
276,276,"blanding","g1",20170615,263,"1116","PITA",20,1,"c",4.5,71,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
277,277,"blanding","g1",20170615,264,"1117","PITA",16.1,1,"c",9.7,85,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
278,278,"blanding","g1",20170615,265,"1118","PITA",14.4,0,"u",9.4,95,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
279,279,"blanding","g1",20170615,266,"1119","PITA",22.6,1,"c",3.9,98,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
280,280,"blanding","g1",20170615,267,"1120","PITA",14.6,1,"c",9.6,107,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
281,281,"blanding","g1",20170615,268,"1122","PITA",18.5,1,"d",6.6,113,16.6,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
282,282,"blanding","g1",20170615,269,"1121","PITA",19.2,1,"d",9.9,116,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
283,283,"blanding","g1",20170615,270,"1123","PITA",13.9,1,"c",10.5,125,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
284,284,"blanding","g1",20170615,271,"1124","PITA",20.3,1,"d",11.4,135,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
285,285,"blanding","g1",20170615,272,"1125","PITA",15.4,1,"c",11.3,153,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
286,286,"blanding","g1",20170615,273,"1126","PITA",23.4,1,"d",6.3,150,17.6,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
287,287,"blanding","g1",20170615,274,"1127","PITA",22.9,1,"d",2.1,158,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
288,288,"blanding","g1",20170615,275,"1128","PITA",16.5,1,"c",10,164,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
289,289,"blanding","g1",20170615,276,"1129","PITA",18.5,1,"c",9.7,183,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
290,290,"blanding","g1",20170615,277,"1130","PITA",20,1,"c",11.5,200,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
291,291,"blanding","g1",20170615,278,"1131","PITA",13.1,1,"c",9.5,201,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
292,292,"blanding","g1",20170615,279,"1132","PITA",10.2,0,"i",8,202,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
293,293,"blanding","g1",20170615,280,"1133","PITA",12.2,1,"i",3.8,210,11.6,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
294,294,"blanding","g1",20170615,281,"1135","PITA",12.9,1,"i",8.4,220,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
295,295,"blanding","g1",20170615,282,"1134","PITA",9.9,1,"i",6.9,225,11.6,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
296,296,"blanding","g1",20170615,283,"1136","PITA",9.7,1,"i",9.2,245,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
297,297,"blanding","g1",20170615,284,"1137","PITA",8.7,1,"i",11.1,252,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
298,298,"blanding","g1",20170615,285,"1138","PITA",0,1,"c",4.8,253,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
299,299,"blanding","g1",20170615,286,"1139","PITA",0,1,"c",7.6,270,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
300,300,"blanding","g1",20170615,287,"1140","PITA",13.2,1,"c",10.2,286,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
301,301,"blanding","g1",20170615,288,"1141","PITA",14.4,1,"c",7.8,288,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
302,302,"blanding","g1",20170615,289,"1142","PITA",17.9,1,"d",4.6,293,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
303,303,"blanding","g1",20170615,290,"1143","PITA",18.9,1,"c",1.7,319,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
304,304,"blanding","g1",20170615,291,"1144","PITA",9.4,0,"i",5.4,308,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
305,305,"blanding","g1",20170615,292,"1146","PITA",17.1,1,"c",8.8,304,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
306,306,"blanding","g1",20170615,293,"1145","PITA",18.1,1,"c",10.8,297,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
307,307,"blanding","g1",20170615,294,"1147","PITA",13.1,1,"i",6.5,321,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
308,308,"blanding","g1",20170615,295,"1149","PITA",25.9,1,"d",11,343,17.9,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
309,309,"blanding","g1",20170615,296,"1148","PITA",13.4,1,"c",12.2,329,13.9,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
310,310,"blanding","b1",20170608,297,"73","PIPA",27.6,1,"d",1.9,83,17.8,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
311,311,"blanding","b1",20170608,298,"74","PIPA",31.9,1,"d",3.1,22,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
312,312,"blanding","b1",20170608,299,"75","QULA",11.9,4,"i",6.2,24,7.4,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
313,313,"blanding","b1",20170608,300,"76","QULA",4.1,4,"u",4.3,6,3.1,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
314,314,"blanding","b1",20170608,301,"77","QULA",3.6,4,"u",7.4,344,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
315,315,"blanding","b1",20170608,302,"78","PIPA",24.7,1,"d",12.3,338,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
316,316,"blanding","b1",20170608,303,"79","PIPA",23.4,1,"d",11.7,307,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
317,317,"blanding","b1",20170608,304,"80","QULA",4.5,4,"u",9.8,312,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
318,318,"blanding","b1",20170608,305,"81","PIPA",28.6,1,"d",11.8,297,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
319,319,"blanding","b1",20170608,306,"82","QULA",4.6,4,"u",7.6,263,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
320,320,"blanding","b1",20170608,307,"83","QULA",3.5,4,"u",5,253,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
321,321,"blanding","b1",20170608,308,"84a","QULA",4.3,4,"u",5.7,237,NA,NA,"tag on stem closer to center","Quercus laevis","tree","Quercus","laevis","native","tree"
322,322,"blanding","b1",20170608,308,"84b","QULA",4,4,"u",5.7,237,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
323,323,"blanding","b1",20170608,309,"85","PIPA",22.1,1,"d",10.3,241,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
324,324,"blanding","b1",20170608,310,"86","PIPA",20.9,1,"d",9.8,236,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
325,325,"blanding","b1",20170608,311,"87","QULA",4,4,"u",8.7,239,NA,NA,NA,"Quercus laevis","tree","Quercus","laevis","native","tree"
326,326,"blanding","b1",20170608,312,"106","QULA",12.1,4,"i",11.8,239,8,NA,"marker","Quercus laevis","tree","Quercus","laevis","native","tree"
327,327,"blanding","b1",20170608,313,"101","PIPA",18.4,0,"c",8.3,229,16.5,NA,"paint pen","Pinus palustris","tree","Pinus","palustris","native","tree"
328,328,"blanding","b1",20170608,314,"102","PIPA",14.7,0,"c",7.6,223,12.6,NA,"paint pen","Pinus palustris","tree","Pinus","palustris","native","tree"
329,329,"blanding","b1",20170608,315,"103","QULA",8.8,4,"i",7.4,209,NA,NA,"paint pen","Quercus laevis","tree","Quercus","laevis","native","tree"
