date,status,logger_id,days,rh_above_82_mins,rh_80_82_mins,rh_below_75_mins,rh_below_80_mins
2018-12-30,native,22,192,175,5,1250,1260
2018-12-30,native,23,192,1440,0,0,0
2018-12-31,invaded,04,193,1440,0,0,0
2018-12-31,invaded,05,193,1440,0,0,0
2018-12-31,invaded,07,193,1440,0,0,0
2018-12-31,invaded,10,193,1440,0,0,0
2018-12-31,invaded,11,193,1440,0,0,0
2018-12-31,invaded,12,193,1440,0,0,0
2018-12-31,native,13,193,1130,20,160,290
2018-12-31,native,14,193,1435,5,0,0
2018-12-31,native,15,193,1270,70,10,100
2018-12-31,native,16,193,1440,0,0,0
2018-12-31,native,17,193,1200,30,65,210
2018-12-31,native,19,193,255,5,910,1180
2018-12-31,native,20,193,605,510,85,325
2018-12-31,native,21,193,1440,0,0,0
2018-12-31,native,22,193,480,10,930,950
2018-12-31,native,23,193,1440,0,0,0
2019-01-01,invaded,01,194,515,205,605,720
2019-01-01,invaded,04,194,1440,0,0,0
2019-01-01,invaded,05,194,1235,65,0,140
2019-01-01,invaded,07,194,1440,0,0,0
2019-01-01,invaded,10,194,1440,0,0,0
2019-01-01,invaded,11,194,1440,0,0,0
2019-01-01,invaded,12,194,1440,0,0,0
2019-01-01,native,13,194,1065,10,320,365
2019-01-01,native,14,194,1230,55,0,155
2019-01-01,native,15,194,1205,30,155,205
2019-01-01,native,16,194,1400,15,0,25
2019-01-01,native,17,194,1170,15,210,255
2019-01-01,native,19,194,225,25,1150,1190
2019-01-01,native,20,194,740,210,280,490
2019-01-01,native,21,194,1440,0,0,0
2019-01-01,native,22,194,450,5,960,985
2019-01-01,native,23,194,1305,40,20,95
2019-01-02,invaded,01,195,70,60,690,1310
2019-01-02,invaded,04,195,1440,0,0,0
2019-01-02,invaded,05,195,1060,50,135,330
2019-01-02,invaded,07,195,1440,0,0,0
2019-01-02,invaded,10,195,1440,0,0,0
2019-01-02,invaded,11,195,1440,0,0,0
2019-01-02,invaded,12,195,1435,5,0,0
2019-01-02,native,13,195,1210,40,110,190
2019-01-02,native,14,195,1440,0,0,0
2019-01-02,native,15,195,1385,40,0,15
2019-01-02,native,16,195,1420,20,0,0
2019-01-02,native,17,195,1255,15,50,170
2019-01-02,native,19,195,320,35,935,1085
2019-01-02,native,20,195,935,275,30,230
2019-01-02,native,21,195,1440,0,0,0
2019-01-02,native,22,195,425,20,960,995
2019-01-02,native,23,195,1430,10,0,0
2019-01-03,invaded,01,196,165,85,650,1190
2019-01-03,invaded,04,196,1440,0,0,0
2019-01-03,invaded,05,196,1440,0,0,0
2019-01-03,invaded,07,196,1440,0,0,0
2019-01-03,invaded,08,196,95,385,550,960
2019-01-03,invaded,10,196,1440,0,0,0
2019-01-03,invaded,11,196,1440,0,0,0
2019-01-03,invaded,12,196,1440,0,0,0
2019-01-03,native,13,196,1315,35,0,90
2019-01-03,native,14,196,1440,0,0,0
2019-01-03,native,15,196,1375,30,0,35
2019-01-03,native,16,196,1435,5,0,0
2019-01-03,native,17,196,1310,30,0,100
2019-01-03,native,19,196,220,45,1075,1175
2019-01-03,native,20,196,1030,205,20,205
2019-01-03,native,21,196,1440,0,0,0
2019-01-03,native,22,196,360,5,1040,1075
2019-01-03,native,23,196,1415,25,0,0
2019-01-04,invaded,01,197,70,85,960,1285
2019-01-04,invaded,04,197,1440,0,0,0
2019-01-04,invaded,05,197,1440,0,0,0
2019-01-04,invaded,07,197,1440,0,0,0
2019-01-04,invaded,08,197,280,80,480,1080
2019-01-04,invaded,10,197,1440,0,0,0
2019-01-04,invaded,11,197,1440,0,0,0
2019-01-04,invaded,12,197,1440,0,0,0
2019-01-04,native,13,197,1440,0,0,0
2019-01-04,native,14,197,1440,0,0,0
2019-01-04,native,15,197,1440,0,0,0
2019-01-04,native,16,197,1440,0,0,0
2019-01-04,native,17,197,1440,0,0,0
2019-01-04,native,19,197,145,15,1260,1280
2019-01-04,native,20,197,895,355,35,190
2019-01-04,native,21,197,1440,0,0,0
2019-01-04,native,22,197,110,10,1300,1320
2019-01-04,native,23,197,1440,0,0,0
2019-01-05,invaded,04,198,1440,0,0,0
2019-01-05,invaded,05,198,195,0,655,760
2019-01-05,invaded,07,198,1440,0,0,0
2019-01-05,invaded,10,198,1440,0,0,0
2019-01-05,invaded,11,198,1440,0,0,0
2019-01-05,invaded,12,198,1440,0,0,0
2019-01-05,native,13,198,1440,0,0,0
2019-01-05,native,14,198,1440,0,0,0
2019-01-05,native,15,198,1440,0,0,0
2019-01-05,native,16,198,1440,0,0,0
2019-01-05,native,17,198,1435,5,0,0
2019-01-05,native,19,198,545,185,460,710
2019-01-05,native,20,198,1185,45,90,210
2019-01-05,native,21,198,1440,0,0,0
2019-01-05,native,23,198,520,30,845,890
2019-01-06,invaded,04,199,1440,0,0,0
2019-01-06,invaded,07,199,1440,0,0,0
2019-01-06,invaded,08,199,75,80,1230,1285
2019-01-06,invaded,10,199,1440,0,0,0
2019-01-06,invaded,11,199,1440,0,0,0
2019-01-06,invaded,12,199,1440,0,0,0
2019-01-06,native,13,199,1150,25,180,265
2019-01-06,native,14,199,1305,85,0,50
2019-01-06,native,15,199,1440,0,0,0
2019-01-06,native,16,199,1440,0,0,0
2019-01-06,native,17,199,1295,15,60,130
2019-01-06,native,19,199,620,40,625,780
2019-01-06,native,20,199,1030,85,80,325
2019-01-06,native,21,199,1440,0,0,0
2019-01-06,native,23,199,395,15,995,1030
2019-01-07,invaded,01,200,35,40,1150,1365
2019-01-07,invaded,04,200,1440,0,0,0
2019-01-07,invaded,07,200,1440,0,0,0
2019-01-07,invaded,08,200,450,65,765,925
2019-01-07,invaded,10,200,1440,0,0,0
2019-01-07,invaded,11,200,1440,0,0,0
2019-01-07,invaded,12,200,1440,0,0,0
2019-01-07,native,13,200,1125,15,255,300
2019-01-07,native,14,200,1245,35,5,160
2019-01-07,native,15,200,1265,75,10,100
2019-01-07,native,16,200,1440,0,0,0
2019-01-07,native,17,200,1230,10,85,200
2019-01-07,native,19,200,275,335,545,830
2019-01-07,native,20,200,1055,95,250,290
2019-01-07,native,21,200,1440,0,0,0
2019-01-07,native,22,200,275,10,1020,1155
2019-01-07,native,23,200,460,25,885,955
2019-01-08,invaded,01,201,65,65,1090,1310
2019-01-08,invaded,04,201,1440,0,0,0
2019-01-08,invaded,07,201,1440,0,0,0
2019-01-08,invaded,08,201,1440,0,0,0
2019-01-08,invaded,10,201,1440,0,0,0
2019-01-08,invaded,11,201,1440,0,0,0
2019-01-08,invaded,12,201,1440,0,0,0
2019-01-08,native,13,201,1105,5,310,330
2019-01-08,native,14,201,1330,75,0,35
2019-01-08,native,15,201,1325,45,5,70
2019-01-08,native,16,201,1410,30,0,0
2019-01-08,native,17,201,1210,25,95,205
2019-01-08,native,19,201,195,80,925,1165
2019-01-08,native,20,201,1055,90,85,295
2019-01-08,native,21,201,1440,0,0,0
2019-01-08,native,22,201,400,10,1015,1030
2019-01-08,native,23,201,595,30,730,815
2019-01-09,invaded,04,202,1440,0,0,0
2019-01-09,invaded,07,202,1440,0,0,0
2019-01-09,invaded,08,202,1200,135,0,105
2019-01-09,invaded,09,202,805,5,0,0
2019-01-09,invaded,10,202,1440,0,0,0
2019-01-09,invaded,11,202,1435,0,0,0
2019-01-09,invaded,12,202,1370,40,0,25
2019-01-09,native,13,202,1085,15,320,340
2019-01-09,native,14,202,1175,50,55,210
2019-01-09,native,15,202,1335,60,0,45
2019-01-09,native,16,202,1200,20,70,215
2019-01-09,native,17,202,1155,15,205,270
2019-01-09,native,19,202,150,20,1230,1270
2019-01-09,native,20,202,730,170,185,535
2019-01-09,native,21,202,1440,0,0,0
2019-01-09,native,22,202,445,5,900,985
2019-01-09,native,23,202,740,0,695,700
2019-01-09,native,24,202,20,0,0,0
2019-01-10,invaded,04,203,1400,35,5,5
2019-01-10,invaded,07,203,1440,0,0,0
2019-01-10,invaded,08,203,1440,0,0,0
2019-01-10,invaded,09,203,1440,0,0,0
2019-01-10,invaded,10,203,1390,30,0,20
2019-01-10,invaded,11,203,1440,0,0,0
2019-01-10,invaded,12,203,1370,30,0,40
2019-01-10,native,13,203,1110,5,315,325
2019-01-10,native,14,203,1110,0,225,330
2019-01-10,native,15,203,1310,60,10,70
2019-01-10,native,16,203,1185,50,60,205
2019-01-10,native,17,203,1250,20,135,170
2019-01-10,native,19,203,310,110,815,1020
2019-01-10,native,20,203,1205,70,50,165
2019-01-10,native,21,203,1440,0,0,0
2019-01-10,native,22,203,735,65,405,640
2019-01-10,native,23,203,685,80,490,675
2019-01-10,native,24,203,540,50,0,5
2019-01-11,invaded,04,204,1425,10,0,5
2019-01-11,invaded,07,204,1440,0,0,0
2019-01-11,invaded,08,204,1440,0,0,0
2019-01-11,invaded,09,204,1440,0,0,0
2019-01-11,invaded,10,204,1255,45,0,140
2019-01-11,invaded,11,204,1440,0,0,0
2019-01-11,invaded,12,204,1300,35,0,105
2019-01-11,native,13,204,1120,10,285,310
2019-01-11,native,14,204,1170,55,15,215
2019-01-11,native,15,204,1325,95,0,20
2019-01-11,native,16,204,1255,145,0,40
2019-01-11,native,17,204,1215,35,100,190
2019-01-11,native,19,204,535,130,510,775
2019-01-11,native,20,204,1060,150,45,230
2019-01-11,native,21,204,1440,0,0,0
2019-01-11,native,22,204,445,10,940,985
2019-01-11,native,23,204,745,10,510,685
2019-01-11,native,24,204,1295,0,90,145
2019-01-12,invaded,04,205,1430,10,0,0
2019-01-12,invaded,05,205,565,0,10,10
2019-01-12,invaded,07,205,1440,0,0,0
2019-01-12,invaded,08,205,1440,0,0,0
2019-01-12,invaded,09,205,1440,0,0,0
2019-01-12,invaded,10,205,1245,40,0,155
2019-01-12,invaded,11,205,1435,5,0,0
2019-01-12,invaded,12,205,1180,15,170,245
2019-01-12,native,13,205,1150,10,195,280
2019-01-12,native,14,205,1255,55,10,130
2019-01-12,native,15,205,1215,25,110,200
2019-01-12,native,16,205,1290,60,0,90
2019-01-12,native,17,205,1185,15,170,240
2019-01-12,native,19,205,450,25,880,965
2019-01-12,native,20,205,1140,55,105,245
2019-01-12,native,21,205,1440,0,0,0
2019-01-12,native,22,205,535,70,710,835
2019-01-12,native,23,205,875,135,15,430
2019-01-12,native,24,205,1120,40,80,280
2019-01-13,invaded,04,206,1375,40,0,25
2019-01-13,invaded,05,206,1440,0,0,0
2019-01-13,invaded,07,206,1440,0,0,0
2019-01-13,invaded,08,206,1425,15,0,0
2019-01-13,invaded,09,206,1440,0,0,0
2019-01-13,invaded,10,206,1375,25,0,40
2019-01-13,invaded,11,206,1440,0,0,0
2019-01-13,invaded,12,206,1315,35,5,90
2019-01-13,native,13,206,1215,10,200,215
2019-01-13,native,14,206,1265,5,115,170
2019-01-13,native,15,206,1285,25,35,130
2019-01-13,native,16,206,1425,15,0,0
2019-01-13,native,17,206,1250,5,140,185
2019-01-13,native,19,206,645,35,645,760
2019-01-13,native,20,206,985,140,125,315
2019-01-13,native,21,206,1440,0,0,0
2019-01-13,native,22,206,670,50,590,720
2019-01-13,native,23,206,1285,55,0,100
2019-01-13,native,24,206,1225,5,175,210
2019-01-14,invaded,01,207,710,170,470,560
2019-01-14,invaded,04,207,1360,40,0,40
2019-01-14,invaded,05,207,1440,0,0,0
2019-01-14,invaded,07,207,1440,0,0,0
2019-01-14,invaded,08,207,1440,0,0,0
2019-01-14,invaded,09,207,1440,0,0,0
2019-01-14,invaded,10,207,1440,0,0,0
2019-01-14,invaded,11,207,1440,0,0,0
2019-01-14,invaded,12,207,1425,15,0,0
2019-01-14,native,13,207,1230,45,60,165
2019-01-14,native,14,207,1370,40,0,30
2019-01-14,native,15,207,1440,0,0,0
2019-01-14,native,16,207,1410,25,0,5
2019-01-14,native,17,207,1290,55,20,95
2019-01-14,native,19,207,400,75,825,965
2019-01-14,native,20,207,1395,20,0,25
2019-01-14,native,21,207,1440,0,0,0
2019-01-14,native,22,207,555,25,780,860
2019-01-14,native,23,207,1440,0,0,0
2019-01-14,native,24,207,1220,30,60,190
2019-01-15,invaded,01,208,530,160,400,750
2019-01-15,invaded,02,208,100,25,225,265
2019-01-15,invaded,04,208,1390,30,0,20
2019-01-15,invaded,05,208,1440,0,0,0
2019-01-15,invaded,07,208,1440,0,0,0
2019-01-15,invaded,08,208,1440,0,0,0
2019-01-15,invaded,09,208,1440,0,0,0
2019-01-15,invaded,10,208,1440,0,0,0
2019-01-15,invaded,11,208,1440,0,0,0
2019-01-15,invaded,12,208,1435,5,0,0
2019-01-15,native,13,208,1400,30,0,10
2019-01-15,native,14,208,1390,35,0,15
2019-01-15,native,15,208,1440,0,0,0
2019-01-15,native,16,208,1435,5,0,0
2019-01-15,native,17,208,1375,55,0,10
2019-01-15,native,19,208,445,95,860,900
2019-01-15,native,20,208,1355,15,0,70
2019-01-15,native,21,208,1440,0,0,0
2019-01-15,native,22,208,535,15,780,890
2019-01-15,native,23,208,1440,0,0,0
2019-01-15,native,24,208,1200,70,10,170
2019-01-16,invaded,01,209,350,255,615,835
2019-01-16,invaded,02,209,280,10,240,265
2019-01-16,invaded,04,209,1250,35,20,155
2019-01-16,invaded,05,209,1440,0,0,0
2019-01-16,invaded,07,209,1440,0,0,0
2019-01-16,invaded,08,209,1440,0,0,0
2019-01-16,invaded,09,209,1440,0,0,0
2019-01-16,invaded,10,209,1415,10,0,15
2019-01-16,invaded,11,209,1440,0,0,0
2019-01-16,invaded,12,209,1440,0,0,0
2019-01-16,native,13,209,1195,5,225,240
2019-01-16,native,14,209,1190,25,75,225
2019-01-16,native,15,209,1410,20,0,10
2019-01-16,native,16,209,1395,45,0,0
2019-01-16,native,17,209,1275,25,90,140
2019-01-16,native,19,209,560,90,505,790
2019-01-16,native,20,209,1330,65,25,45
2019-01-16,native,21,209,1440,0,0,0
2019-01-16,native,22,209,365,45,435,1030
2019-01-16,native,23,209,745,85,385,610
2019-01-16,native,24,209,1190,30,155,220
2019-01-17,invaded,02,210,650,0,15,15
2019-01-17,invaded,04,210,1060,20,180,360
2019-01-17,invaded,05,210,1440,0,0,0
2019-01-17,invaded,07,210,1435,5,0,0
2019-01-17,invaded,08,210,1210,85,25,145
2019-01-17,invaded,09,210,1440,0,0,0
2019-01-17,invaded,10,210,1185,50,150,205
2019-01-17,invaded,11,210,1440,0,0,0
2019-01-17,invaded,12,210,1270,10,95,160
2019-01-17,native,13,210,1055,5,365,380
2019-01-17,native,14,210,1050,15,310,375
2019-01-17,native,15,210,1090,35,270,315
2019-01-17,native,16,210,1150,25,185,265
2019-01-17,native,17,210,1130,20,260,290
2019-01-17,native,19,210,635,70,545,735
2019-01-17,native,20,210,1010,45,325,385
2019-01-17,native,21,210,1295,65,0,80
2019-01-17,native,22,210,400,15,460,1025
2019-01-17,native,23,210,760,5,470,675
2019-01-17,native,24,210,1055,15,325,370
2019-01-18,invaded,01,211,495,35,870,910
2019-01-18,invaded,02,211,745,10,610,630
2019-01-18,invaded,04,211,1170,40,120,230
2019-01-18,invaded,05,211,1440,0,0,0
2019-01-18,invaded,06,211,710,5,720,725
2019-01-18,invaded,07,211,1405,35,0,0
2019-01-18,invaded,08,211,1005,135,165,300
2019-01-18,invaded,09,211,1430,5,0,5
2019-01-18,invaded,10,211,1140,40,15,260
2019-01-18,invaded,11,211,1370,55,0,15
2019-01-18,invaded,12,211,1090,15,270,335
2019-01-18,native,13,211,1025,15,375,400
2019-01-18,native,14,211,1080,30,235,330
2019-01-18,native,15,211,1060,30,295,350
2019-01-18,native,16,211,1200,30,70,210
2019-01-18,native,17,211,1085,10,280,345
2019-01-18,native,19,211,635,35,545,770
2019-01-18,native,20,211,785,165,340,490
2019-01-18,native,21,211,1305,70,5,65
2019-01-18,native,22,211,755,70,235,615
2019-01-18,native,23,211,1120,55,185,265
2019-01-18,native,24,211,1035,40,295,365
2019-01-19,invaded,01,212,385,30,940,1025
2019-01-19,invaded,02,212,640,10,290,300
2019-01-19,invaded,03,212,635,0,560,565
2019-01-19,invaded,04,212,1105,45,205,290
2019-01-19,invaded,05,212,1440,0,0,0
2019-01-19,invaded,06,212,1440,0,0,0
2019-01-19,invaded,07,212,1165,25,120,250
2019-01-19,invaded,08,212,855,15,415,570
2019-01-19,invaded,09,212,1305,25,0,110
2019-01-19,invaded,10,212,1025,45,245,370
2019-01-19,invaded,11,212,1255,80,0,105
2019-01-19,invaded,12,212,1020,25,320,395
2019-01-19,native,13,212,855,20,470,565
2019-01-19,native,14,212,970,45,325,425
2019-01-19,native,15,212,885,60,400,495
2019-01-19,native,16,212,1010,45,315,385
2019-01-19,native,17,212,880,55,395,505
2019-01-19,native,19,212,90,25,1185,1325
2019-01-19,native,20,212,805,20,485,615
2019-01-19,native,21,212,1130,50,105,260
2019-01-19,native,22,212,205,145,555,1090
2019-01-19,native,23,212,990,25,355,425
2019-01-19,native,24,212,975,20,385,445
2019-01-20,invaded,01,213,280,50,955,1110
2019-01-20,invaded,03,213,1440,0,0,0
2019-01-20,invaded,04,213,1440,0,0,0
2019-01-20,invaded,05,213,1440,0,0,0
2019-01-20,invaded,06,213,1440,0,0,0
2019-01-20,invaded,07,213,1440,0,0,0
2019-01-20,invaded,08,213,1440,0,0,0
2019-01-20,invaded,09,213,1440,0,0,0
2019-01-20,invaded,10,213,1440,0,0,0
2019-01-20,invaded,11,213,1440,0,0,0
2019-01-20,invaded,12,213,1440,0,0,0
2019-01-20,native,13,213,1440,0,0,0
2019-01-20,native,14,213,1440,0,0,0
2019-01-20,native,15,213,1440,0,0,0
2019-01-20,native,16,213,1440,0,0,0
2019-01-20,native,17,213,1440,0,0,0
2019-01-20,native,19,213,295,10,1055,1135
2019-01-20,native,20,213,1205,235,0,0
2019-01-20,native,21,213,1440,0,0,0
2019-01-20,native,22,213,780,20,285,640
2019-01-20,native,23,213,1440,0,0,0
2019-01-20,native,24,213,1415,20,0,5
2019-01-21,invaded,03,214,1125,140,0,175
2019-01-21,invaded,04,214,1440,0,0,0
2019-01-21,invaded,05,214,1440,0,0,0
2019-01-21,invaded,06,214,1440,0,0,0
2019-01-21,invaded,07,214,1440,0,0,0
2019-01-21,invaded,08,214,1440,0,0,0
2019-01-21,invaded,09,214,1440,0,0,0
2019-01-21,invaded,10,214,1440,0,0,0
2019-01-21,invaded,11,214,1440,0,0,0
2019-01-21,invaded,12,214,1440,0,0,0
2019-01-21,native,13,214,1175,10,180,255
2019-01-21,native,14,214,1170,35,75,235
2019-01-21,native,15,214,1440,0,0,0
2019-01-21,native,16,214,1165,60,65,215
2019-01-21,native,17,214,1255,40,80,145
2019-01-21,native,19,214,530,200,400,710
2019-01-21,native,20,214,1105,45,40,290
2019-01-21,native,21,214,1440,0,0,0
2019-01-21,native,22,214,1130,165,45,145
2019-01-21,native,23,214,690,100,355,650
2019-01-21,native,24,214,1070,35,265,335
2019-01-22,invaded,01,215,55,10,1355,1375
2019-01-22,invaded,03,215,1120,45,165,275
2019-01-22,invaded,04,215,1405,25,0,10
2019-01-22,invaded,05,215,1440,0,0,0
2019-01-22,invaded,06,215,1440,0,0,0
2019-01-22,invaded,07,215,1440,0,0,0
2019-01-22,invaded,08,215,1440,0,0,0
2019-01-22,invaded,09,215,1440,0,0,0
2019-01-22,invaded,10,215,1295,25,10,120
2019-01-22,invaded,11,215,1440,0,0,0
2019-01-22,invaded,12,215,1250,30,30,160
2019-01-22,native,13,215,1090,10,310,340
2019-01-22,native,14,215,1115,55,195,270
2019-01-22,native,15,215,1160,30,185,250
2019-01-22,native,16,215,1140,25,230,275
2019-01-22,native,17,215,1115,25,250,300
2019-01-22,native,19,215,585,135,465,720
2019-01-22,native,20,215,1050,30,220,360
2019-01-22,native,21,215,1440,0,0,0
2019-01-22,native,22,215,935,125,125,380
2019-01-22,native,23,215,780,5,655,655
2019-01-22,native,24,215,1045,20,310,375
2019-01-23,invaded,02,216,100,25,375,410
2019-01-23,invaded,03,216,1440,0,0,0
2019-01-23,invaded,04,216,1300,120,0,20
2019-01-23,invaded,05,216,1380,45,0,0
2019-01-23,invaded,06,216,1440,0,0,0
2019-01-23,invaded,07,216,1405,35,0,0
2019-01-23,invaded,08,216,1095,65,60,280
2019-01-23,invaded,09,216,1430,10,0,0
2019-01-23,invaded,10,216,1135,5,115,300
2019-01-23,invaded,11,216,1440,0,0,0
2019-01-23,invaded,12,216,1070,25,300,345
2019-01-23,native,13,216,985,25,390,430
2019-01-23,native,14,216,1075,35,290,330
2019-01-23,native,15,216,955,35,370,450
2019-01-23,native,16,216,1100,40,235,300
2019-01-23,native,17,216,1040,10,350,390
2019-01-23,native,19,216,400,45,915,995
2019-01-23,native,20,216,805,155,390,480
2019-01-23,native,21,216,1075,40,240,325
2019-01-23,native,22,216,550,55,310,835
2019-01-23,native,23,216,1080,20,240,340
2019-01-23,native,24,216,1075,30,280,335
2019-01-24,invaded,01,217,200,50,980,1190
2019-01-24,invaded,03,217,1440,0,0,0
2019-01-24,invaded,04,217,1440,0,0,0
2019-01-24,invaded,05,217,1440,0,0,0
2019-01-24,invaded,06,217,1440,0,0,0
2019-01-24,invaded,07,217,1440,0,0,0
2019-01-24,invaded,08,217,1260,115,0,65
2019-01-24,invaded,09,217,1440,0,0,0
2019-01-24,invaded,10,217,1440,0,0,0
2019-01-24,invaded,11,217,1440,0,0,0
2019-01-24,invaded,12,217,1440,0,0,0
2019-01-24,native,13,217,1290,30,15,120
2019-01-24,native,14,217,1440,0,0,0
2019-01-24,native,15,217,1420,10,0,10
2019-01-24,native,16,217,1440,0,0,0
2019-01-24,native,17,217,1440,0,0,0
2019-01-24,native,19,217,345,35,955,1060
2019-01-24,native,20,217,930,295,115,215
2019-01-24,native,21,217,1440,0,0,0
2019-01-24,native,22,217,690,70,65,680
2019-01-24,native,23,217,1330,45,0,65
2019-01-24,native,24,217,1240,50,5,150
2019-01-25,invaded,01,218,40,15,1325,1385
2019-01-25,invaded,03,218,1440,0,0,0
2019-01-25,invaded,04,218,1390,30,0,20
2019-01-25,invaded,05,218,1440,0,0,0
2019-01-25,invaded,06,218,1440,0,0,0
2019-01-25,invaded,07,218,1440,0,0,0
2019-01-25,invaded,08,218,1440,0,0,0
2019-01-25,invaded,09,218,1440,0,0,0
2019-01-25,invaded,10,218,1440,0,0,0
2019-01-25,invaded,11,218,1440,0,0,0
2019-01-25,invaded,12,218,1435,5,0,0
2019-01-25,native,13,218,1120,10,300,310
2019-01-25,native,14,218,1140,25,145,275
2019-01-25,native,15,218,1300,20,25,120
2019-01-25,native,16,218,1165,0,205,275
2019-01-25,native,17,218,1190,25,205,225
2019-01-25,native,19,218,410,105,780,925
2019-01-25,native,20,218,1200,55,80,185
2019-01-25,native,21,218,1440,0,0,0
2019-01-25,native,22,218,1160,55,75,225
2019-01-25,native,23,218,1170,45,0,225
2019-01-25,native,24,218,1125,5,280,310
2019-01-26,invaded,03,219,1440,0,0,0
2019-01-26,invaded,04,219,1285,55,25,100
2019-01-26,invaded,05,219,435,280,110,725
2019-01-26,invaded,06,219,1440,0,0,0
2019-01-26,invaded,07,219,1440,0,0,0
2019-01-26,invaded,08,219,1440,0,0,0
2019-01-26,invaded,09,219,1440,0,0,0
2019-01-26,invaded,10,219,1435,5,0,0
2019-01-26,invaded,11,219,1440,0,0,0
2019-01-26,invaded,12,219,1205,35,60,200
2019-01-26,native,13,219,1165,0,245,275
2019-01-26,native,14,219,1155,15,195,270
2019-01-26,native,15,219,1195,35,120,210
2019-01-26,native,16,219,1080,25,270,335
2019-01-26,native,17,219,1115,35,240,290
2019-01-26,native,19,219,175,75,915,1190
2019-01-26,native,20,219,1230,70,20,140
2019-01-26,native,21,219,1440,0,0,0
2019-01-26,native,22,219,1065,120,115,255
2019-01-26,native,23,219,1200,40,0,200
2019-01-26,native,24,219,1050,30,310,360
2019-01-27,invaded,01,220,610,140,435,690
2019-01-27,invaded,03,220,1440,0,0,0
2019-01-27,invaded,04,220,1440,0,0,0
2019-01-27,invaded,06,220,1440,0,0,0
2019-01-27,invaded,07,220,1440,0,0,0
2019-01-27,invaded,08,220,1440,0,0,0
2019-01-27,invaded,09,220,1440,0,0,0
2019-01-27,invaded,10,220,1440,0,0,0
2019-01-27,invaded,11,220,1440,0,0,0
2019-01-27,invaded,12,220,1440,0,0,0
2019-01-27,native,13,220,1440,0,0,0
2019-01-27,native,14,220,1440,0,0,0
2019-01-27,native,15,220,1440,0,0,0
2019-01-27,native,16,220,1440,0,0,0
2019-01-27,native,17,220,1440,0,0,0
2019-01-27,native,20,220,1440,0,0,0
2019-01-27,native,21,220,1440,0,0,0
2019-01-27,native,22,220,1315,125,0,0
2019-01-27,native,23,220,1030,170,0,240
2019-01-27,native,24,220,1440,0,0,0
2019-01-28,invaded,03,221,1440,0,0,0
2019-01-28,invaded,04,221,1440,0,0,0
2019-01-28,invaded,06,221,1440,0,0,0
2019-01-28,invaded,07,221,1440,0,0,0
2019-01-28,invaded,08,221,1370,65,0,5
2019-01-28,invaded,09,221,1440,0,0,0
2019-01-28,invaded,10,221,1440,0,0,0
2019-01-28,invaded,11,221,1440,0,0,0
2019-01-28,invaded,12,221,1440,0,0,0
2019-01-28,native,13,221,1320,50,5,70
2019-01-28,native,14,221,1440,0,0,0
2019-01-28,native,15,221,1440,0,0,0
2019-01-28,native,16,221,1440,0,0,0
2019-01-28,native,17,221,1420,10,0,10
2019-01-28,native,19,221,315,75,690,1050
2019-01-28,native,20,221,1165,50,70,225
2019-01-28,native,21,221,1440,0,0,0
2019-01-28,native,22,221,970,125,200,345
2019-01-28,native,23,221,555,40,635,845
2019-01-28,native,24,221,1440,0,0,0
2019-01-29,invaded,03,222,1440,0,0,0
2019-01-29,invaded,04,222,1440,0,0,0
2019-01-29,invaded,06,222,1440,0,0,0
2019-01-29,invaded,07,222,1440,0,0,0
2019-01-29,invaded,08,222,1190,215,0,35
